word,clue,length
"МИШКА","Гризун або маніпулятор",5
"МІДАС","Цар з міфу, у якого все перетворювалось на золото",5
"МІЛАН","Місто, де 313 року узаконили християнство едиктом",5
"МІРАЖ","Озеро, якого немає",5
"МІСТО","Великий населений пункт",5
"МІСТО","Великий населений пункт з розвиненою інфраструктурою",5
"МІТЛА","Транспорт відьми",5
"МОЗОК","Орган мислення в голові",5
"МОРЯК","Фахівець морської справи на кораблі",5
"МРЯКА","Дощ, що лінується падати",5
"МУЗЕЙ","Дім, де минуле за склом",5
"МУЗЕЙ","Заклад, що зберігає й показує історичні пам'ятки",5
"МУМІЯ","Найтерплячіший мешканець музею",5
"МУМІЯ","Забальзамоване тіло давнього єгиптянина",5
"НАМЕТ","Дім, що складається в рюкзак",5
"НАРОД","Спільнота людей, об'єднана мовою й культурою",5
"НАЦІЯ","Історична спільнота людей з єдиною територією й мовою",5
"НЕВІД","Велика рибальська сітка",5
"НЕРОН","Імператор, звинувачений у підпалі Риму",5
"НИТКА","Тонка скручена пряжа для шиття",5
"НІЖИН","Місто, відоме солоними огірками",5
"НІКЕЯ","Місто першого вселенського церковного собору",5
"НУБІЯ","Давнє царство на південь від Єгипту",5
"ОВРУЧ","Одне з найдавніших міст Полісся",5
"ОДЕСА","Портове місто на Чорному морі",5
"ОДЕСА","Портове місто-курорт на Чорному морі",5
"ОЗЕРО","Природна водойма без течії",5
"ОЗЕРО","Природна водойма без прямого зв'язку з морем",5
"ОКУНЬ","Смугастий колючий рибалчин трофей",5
"ОЛЕНЬ","Той, хто возить Санту",5
"ОЛІМП","Гора, де за міфами мешкали грецькі боги",5
"ОЛОВО","Метал, з якого лили солдатиків",5
"ОЛЬГА","Перша князівна-християнка, помстилася за чоловіка",5
"ОПЕРА","Театр, де помирають співаючи",5
"ОРІЛЬ","Річка, що межує Дніпропетровщину й Полтавщину",5
"ОРЛИК","Гетьман-емігрант, автор першої конституції",5
"ОСІНЬ","Пора року між літом і зимою",5
"ОСКАР","Найвідоміша золота статуетка",5
"ПАВИЧ","Птах, що носить віяло на собі",5
"ПАВУК","Восьминогий плетун тенет",5
"ПАНДА","Ведмідь на бамбуковій дієті",5
"ПАПКА","Дім для файлів",5
"ПАРАД","Армія напоказ",5
"ПАРОМ","Судно для перевезення через водойму",5
"ПАРТА","Стіл для учня в класі",5
"ПАСКА","Великодній хліб",5
"ПАСТА","Італійське слово на всі макарони",5
"ПАЧКА","Спідниця балерини або цигарок",5
"ПЕКАР","Майстер хліб випікати",5
"ПЕРОН","Місце прощань і зустрічей",5
"ПИЛОК","Жовтий пил, що стає медом",5
"ПИРІГ","Печений виріб із начинкою",5
"ПІЛОТ","Той, хто керує літаком",5
"ПІРАТ","Моряк під чорним прапором",5
"ПІРАТ","Морський розбійник",5
"ПІСНЯ","Твір для співу",5
"ПІСОК","Дрібні зерна на пляжі",5
"ПІТОН","Гігантський душитель тропіків",5
"ПІШАК","Найменший на дошці, та може стати ферзем",5
"ПЛАТО","Рівнина на висоті",5
"ПЛЕЧЕ","Частина тіла між шиєю і рукою",5
"ПЛИТА","Пристрій для приготування їжі на кухні",5
"ПОЕМА","Вірш, що розрісся до книжки",5
"ПОЇЗД","Транспорт на рейках",5
"ПОКЕР","Гра, де обличчя важливіше за карти",5
"ПОЛИН","Найгіркіша трава степу",5
"ПОЛОН","Стан бранця, захопленого ворогом",5
"ПОЛЮС","Точка, де всі напрямки — південь",5
"ПОПІЛ","Все, що лишається від багаття",5
"ПОРУБ","Давньоруська підземна в'язниця",5
"ПОСОЛ","Голос держави за кордоном",5
"ПОСОЛ","Дипломатичний представник держави",5
"ПОШТА","Служба доставки листів і посилок",5
"ПРИНЦ","Син монарха, спадкоємець престолу",5
"ПСЬОЛ","Річка, на якій стоять Суми",5
"ПУГАЧ","Найбільша сова наших лісів",5
"ПУЛЬС","Барабан серця на зап'ясті",5
"РАДАР","Прилад, що читається однаково в обидва боки",5
"РАЙОН","Адміністративна одиниця, менша за область",5
"РАНОК","Початок доби, перед днем",5
"РАУНД","Три хвилини боксерської праці",5
"РАХІВ","Найвище розташоване місто Закарпаття",5
"РЕБУС","Слово, зашифроване малюнками",5
"РИНОК","Місце торгівлі товарами",5
"РІВНЕ","Обласний центр на Усті",5
"РІЧКА","Природний водний потік",5
"РОБОТ","Працівник, що не просить відпустки",5
"РОДЕО","Змагання з утримання на бику",5
"РОМАН","Великий за обсягом прозовий твір",5
"РОМЕО","Юнак з Верони, що помер від кохання",5
"РОЯЛЬ","Фортепіано, що розправило крило",5
"РТУТЬ","Єдиний рідкий метал за кімнатної температури",5
"РУЇНА","Період занепаду й розколу Гетьманщини",5
"РУЧКА","Прилад для писання чорнилом",5
"РЮРИК","Легендарний засновник князівської династії",5
"САЛУН","Бар Дикого Заходу з дверима-крилами",5
"САЛЮТ","Стрілянина на радість",5
"САМІТ","Зустріч на найвищому рівні",5
"СВИНЯ","Домашня тварина, що дає сало та м'ясо",5
"СВЯТО","День урочистого відзначення події",5
"СЕНАТ","Вищий державний орган Стародавнього Риму",5
"СЕРЕТ","Річка Тернопільщини, притока Дністра",5
"СЕРЦЕ","Орган, що качає кров по тілу",5
"СИВАШ","Мілководна затока, яку звуть Гнилим морем",5
"СИНУС","Тригонометрична функція",5
"СКАРБ","Те, що пірати закопували, а археологи викопують",5
"СКАРБ","Заховані коштовності чи стародавні цінності",5
"СКАРБ","Заховані коштовності минулих епох",5
"СКЕЛЯ","Камінь, на який ліземо з мотузкою",5
"СКЕЛЯ","Кам'яна відвесна брила",5
"СКІФИ","Кочовий народ причорноморських степів",5
"СЛИВА","Дрібний темно-фіолетовий кісточковий плід",5
"СЛОВО","Найменша самостійна одиниця мови",5
"СЛОВО","Найдавніша пам'ятка літератури Русі про похід Ігоря",5
"СМІЛА","Місто на Черкащині, залізничний вузол",5
"СОБОР","Головний храм міста чи єпархії",5
"СОКІЛ","Найшвидший птах у піке",5
"СОНАР","Ехолокатор підводника",5
"СОНЕТ","Чотирнадцять рядків за строгими правилами",5
"СОНЦЕ","Зоря, що світить і гріє вдень",5
"СОСНА","Хвойне дерево з довгою голкою",5
"СОТНЯ","Менша військова одиниця в складі козацького полку",5
"СПЕКА","Дуже висока температура повітря",5
"СТАРТ","Постріл, після якого всі біжать",5
"СТЕЛЯ","Верхня поверхня всередині кімнати",5
"СТІНА","Вертикальна поверхня, що обмежує кімнату",5
"СТІНА","Споруда, що розділяла Берлін до 1989 року",5
"СТРИЙ","Місто на Львівщині над однойменною річкою",5
"СУДДЯ","Особа, що виносить вирок або стежить за правилами гри",5
"СУКНЯ","Жіночий одяг цілим полотном",5
"СЮЖЕТ","Кістяк будь-якої історії",5
"ТАКСІ","Легковий транспорт із водієм за оплату",5
"ТАНГО","Аргентинська пристрасть на паркеті",5
"ТАРАН","Колода для стукання в браму без запрошення",5
"ТАРАС","Ім'я Кобзаря",5
"ТЕАТР","Заклад для сценічних вистав",5
"ТЕНОР","Високий чоловічий голос",5
"ТЕРМИ","Громадські лазні Стародавнього Риму",5
"ТЕРОР","Період масових страт під час Французької революції",5
"ТИРАЖ","Наклад видання",5
"ТИТАН","Старший за богів, молодший за хаос",5
"ТИТРИ","Список тих, хто робив фільм",5
"ТІСТО","Майбутній хліб у сирому вигляді",5
"ТРУБА","Духовий музичний інструмент або деталь труби",5
"ТУМАН","Густа завіса водяної пари над землею",5
"УГОДА","Компроміс на папері",5
"УЗВАР","Компот із сушені",5
"УМАНЬ","Місто з парком Софіївка",5
"ФАРБА","Барвник для малювання",5
"ФАУСТ","Той, хто продав душу за знання",5
"ФЕРЗЬ","Найсильніша фігура на дошці",5
"ФІНІШ","Стрічка, яку рвуть грудьми",5
"ФОКУС","Обман, за який аплодують",5
"ФОРМА","Зовнішній вигляд, обрис предмета",5
"ФОРУМ","Центральна площа й ринок стародавнього Риму",5
"ФРОНТ","Лінія бойового зіткнення армій",5
"ХАКЕР","Зломщик без лома",5
"ХАЛВА","Східна солодкість, від слова не солодшає",5
"ХВИЛЯ","Рух води на поверхні моря чи озера",5
"ХВІСТ","Задня рухома частина тіла тварини",5
"ХМАРА","Скупчення пари у небі",5
"ХМАРИ","Скупчення водяної пари в небі (мн.)",5
"ХОЛОД","Низька температура повітря",5
"ХОТИН","Місто з відомою фортецею на Дністрі",5
"ХУТІР","Невелике сільське поселення, часто одна садиба",5
"ЦЕЗАР","Римський диктатор, убитий у сенаті",5
"ЦИФРА","Знак для запису числа",5
"ЦУКОР","Солодка кристалічна речовина",5
"ЧАЙКА","Птах-кричун над портом або козацький човен",5
"ЧАЙКА","Легкий козацький морський човен",5
"ЧАШКА","Посудина для чаю чи кави",5
"ЧИСЛО","Математична величина, кількість",5
"ЧОВЕН","Невелике веслове судно",5
"ЧУМАК","Той, хто возив сіль Чумацьким Шляхом",5
"ЧУТКА","Інформація з невідомих джерел",5
"ШАБЛЯ","Крива подруга козака",5
"ШАКАЛ","Дрібний падальник із поганою славою",5
"ШАПКА","Головний убір, особливо взимку",5
"ШАЦЬК","Селище на Волині серед мальовничих озер",5
"ШЕРИФ","Зірка на грудях законника",5
"ШІСТЬ","Число після п'яти",5
"ШКІРА","Зовнішній покрив тіла людини",5
"ШКОЛА","Заклад для навчання дітей",5
"ШПРИЦ","Голка з поршнем",5
"ШТИЛЬ","Море, що заснуло",5
"ШТОРМ","Море в поганому гуморі",5
"ШТРАФ","Плата за поспіх на дорозі",5
"ШУМЕР","Найдавніша цивілізація Межиріччя",5
"ЩІТКА","Знаряддя з ворсом для чищення",5
"ЩОГЛА","Дерево, що виросло на палубі",5
"ЮРИСТ","Фахівець із права",5
"ЯГОДА","Дрібний соковитий плід кущів",5
"ЯГУАР","Плямистий хижак Амазонії або авто",5
"ЯЛПУГ","Найбільше озеро України, на Одещині",5
"ЯРУГА","Поетична назва глибокого яру чи балки",5
"АБЕТКА","Впорядкований перелік букв мови",6
"АВГУСТ","Перший імператор Риму",6
"АКАЦІЯ","Біла окраса травня з колючками",6
"АЛАДІН","Власник найкориснішої лампи",6
"АМУЛЕТ","Прикраса від лихого ока",6
"АМФОРА","Давньогрецька посудина з двома ручками",6
"АНАНАС","Тропічний плід з колючою шкіркою й чубчиком",6
"АНГІНА","Хвороба, що бере за горло",6
"АНГЛІЯ","Держава, що дала світу парламентаризм",6
"АНКЛАВ","Територія однієї держави всередині іншої",6
"АНТЕНА","Вуса телевізора",6
"АПЕТИТ","Те, що приходить під час їжі",6
"АРМАДА","Великий іспанський флот, розбитий англійцями 1588 року",6
"АТИЛЛА","Ватажок гунів, прозваний бичем божим",6
"АТЛАНТ","Титан, якому небо впало на плечі — буквально",6
"АФРИКА","Континент, поділений європейцями наприкінці ХІХ століття",6
"АЦТЕКИ","Народ, що будував піраміди в долині Мехіко",6
"БАГІРА","Пантера-вихователька Мауглі",6
"БАОБАБ","Найтовстіше дерево Африки",6
"БАРЛІГ","Зимова квартира ведмедя",6
"БАРТЕР","Торгівля без грошей",6
"БАРХАН","Хвиля, що складається з піску",6
"БАСЕЙН","Територія, з якої річка збирає свої води",6
"БДЖОЛА","Комаха, що робить мед",6
"БЕДУЇН","Кочівник пустелі",6
"БЕРЕЗА","Дерево з білою корою",6
"БЕРЛІН","Місто, розділене стіною під час холодної війни",6
"БОГДАН","Гетьман, що уклав союз із Москвою 1654 року",6
"БОЛОТО","Перезволожена ділянка суходолу",6
"БОНСАЙ","Дерево, що вміщається на столі",6
"БОРСУК","Смугастий будівельник нір",6
"БОЯРИН","Представник вищої знаті в давній Русі",6
"БУЛАВА","Символ гетьманської влади",6
"БУЛАВА","Символ гетьманської влади",6
"БЮДЖЕТ","План, що ніколи не сходиться",6
"ВАЛІЗА","Сумка для речей у подорожі",6
"ВАЛЮТА","Гроші інших країн",6
"ВАНІЛЬ","Найдорожча прянність з орхідеї",6
"ВАРВАР","Означення чужинця з погляду грека чи римлянина",6
"ВАСАБІ","Зелений японський вогонь",6
"ВЕКТОР","Величина зі стрілкою",6
"ВЕНЕРА","Богиня, що народилася з піни",6
"ВИБОРИ","Процедура обрання влади народом",6
"ВІГВАМ","Житло індіанця",6
"ВІДКУП","Право збирати податки за платню державі",6
"ВІДЬМА","Жінка з мітлою й репутацією",6
"ВІКІНГ","Скандинав, що припливав без запрошення",6
"ВОЛИНЬ","Історичний край на північному заході",6
"ВОРОТА","Ціль для забивання голів у футболі",6
"ВУЛКАН","Гора з вогняним характером",6
"ГАВАНЬ","Тиха вода для втомлених суден",6
"ГАДЮКА","Єдина отруйна змія наших лісів",6
"ГАЗЕЛЬ","Антилопа, з якою порівнюють граційних",6
"ГАЗЕТА","Новини, що пахнуть фарбою",6
"ГАЛЛІЯ","Давня назва території сучасної Франції",6
"ГАМБІТ","Жертва пішака заради атаки",6
"ГАМЛЕТ","Принц із питанням на всі часи",6
"ГАРБУЗ","Великий оранжевий овоч на Хелловін",6
"ГЕЙЗЕР","Фонтан, що б'є з-під землі окропом",6
"ГЕНРІХ","Ім'я восьми англійських королів поспіль",6
"ГЕПАРД","Найшвидший звір планети",6
"ГЕРАКЛ","Герой, що здійснив дванадцять неможливих подвигів",6
"ГІТАРА","Струнний музичний інструмент",6
"ГІТЛЕР","Диктатор, що розпочав Другу світову війну",6
"ГЛАЗУР","Солодкий панцир торта",6
"ГЛУХІВ","Колишня гетьманська столиця на Сумщині",6
"ГНІЗДО","Житло птаха",6
"ГОГОЛЬ","Автор «Вія», народжений на Полтавщині",6
"ГОДИНА","Проміжок часу з 60 хвилин",6
"ГОРИЛА","Найбільша з мавп",6
"ГОРИНЬ","Притока Прип'яті на Волині та Рівненщині",6
"ГРАФИН","Скляна посудина з вузьким горлом",6
"ГРЕБЛЯ","Споруда бобра чи гідроелектростанції",6
"ГРЕЦІЯ","Батьківщина Олімпійських ігор і філософії",6
"ГРЕЧКА","Коричнева каша-крупа",6
"ГРИВНЯ","Українська валюта, старша за долар",6
"ГРИВНЯ","Стародавня грошова та вагова одиниця, нині валюта",6
"ДАНИЛО","Король Галицько-Волинського князівства",6
"ДАНИНА","Податок, який платили підкорені племена князю",6
"ДАРВІН","Природознавець, автор теорії еволюції",6
"ДЕЛЬТА","Розгалужене гирло річки при впадінні в море",6
"ДЕЛЬФИ","Місце найвідомішого оракула Стародавньої Греції",6
"ДЕСЕРТ","Аргумент лишити місце в шлунку",6
"ДЕСЯТЬ","Число після дев'яти",6
"ДЖМІЛЬ","Пухнастий гудільник над квітами",6
"ДИКТОР","Голос новин",6
"ДИПЛОМ","Документ про закінчення навчання",6
"ДИТИНА","Мала за віком людина",6
"ДНІПРО","Найдовша річка України",6
"ДНІПРО","Четверте за величиною місто країни, перейменоване 2016 року",6
"ДОЛИНА","Низина між горами",6
"ДОЛИНА","Знижена ділянка землі між пагорбами чи горами",6
"ДОМІНО","Гра, де кістки падають ланцюгом",6
"ДОНБАС","Промисловий регіон сходу країни",6
"ДОРОГА","Шлях для руху транспорту",6
"ДРАКАР","Корабель вікінгів з драконом на носі",6
"ДРАКОН","Казковий вогнедишний звір",6
"ЕКІПАЖ","Команда літака чи карета",6
"ЕПІЛОГ","Слово після всіх слів",6
"ЄГИПЕТ","Країна фараонів і пірамід на Нілі",6
"ЄРЕТИК","Той, хто відступив від офіційного вчення церкви",6
"ЖИРАФА","Тварина, якій видно всіх",6
"ЗАТОКА","Частина моря, що глибоко вдається в суходіл",6
"ЗБАРАЖ","Місто на Тернопільщині з відомим замком",6
"ЗНИЖКА","Магніт розпродажів",6
"ЗОДІАК","Дванадцять знаків долі",6
"ЗОЗУЛЯ","Птаха, що рахує роки й підкидає яйця",6
"ІБЕРІЯ","Давня назва Піренейського півострова",6
"ІГУАНА","Ящірка з гребенем денді",6
"ІЗМАЇЛ","Дунайське портове місто на півдні Одещини",6
"ІРПІНЬ","Місто-супутник Києва на однойменній річці",6
"ІТАЛІЯ","Держава, об'єднана Гарібальді у ХІХ столітті",6
"ЙОГУРТ","Кисломолочний продукт із фруктовими добавками",6
"КАВНИК","Пристрій для приготування кави",6
"КАЛИНА","Кущ-символ України з червоними кетягами",6
"КАМЕРА","Пристрій для фотографування чи зйомки",6
"КАМІНЬ","Твердий уламок гірської породи",6
"КАНАДА","Північноамериканська держава, колишня британська колонія",6
"КАПКАН","Залізна пастка на звіра",6
"КАРАСЬ","Найневибагливіша риба ставка",6
"КАТАНА","Меч самурая",6
"КАШЕЛЬ","Симптом, що видає з головою",6
"КАШТАН","Символ Києва на бруківці",6
"КВИТОК","Папірець, що відкриває дорогу",6
"КВІТКА","Яскрава частина рослини, що приваблює комах",6
"КЕЛЬТИ","Давньоєвропейський народ, предки ірландців і галлів",6
"КІМОНО","Форма каратиста чи японський халат",6
"КІНЕЦЬ","Момент, яким щось завершується",6
"КЛІМАТ","Багаторічний режим погоди певної місцевості",6
"КОБЗАР","Головна книга Шевченка",6
"КОБЗАР","Мандрівний співець-музикант або назва книги Шевченка",6
"КОВБОЙ","Вершник із ласо",6
"КОВДРА","Захист від ранку й холоду",6
"КОВЕЛЬ","Залізничний вузол на Волині",6
"КОЛІНО","Суглоб на нозі, що згинається",6
"КОЛУМБ","Мореплавець, що відкрив Америку для Європи 1492 року",6
"КОМЕТА","Небесна мандрівниця з хвостом",6
"КОМПАС","Прилад, закоханий у північ",6
"КОНСУЛ","Найвищий виборний посадовець Римської республіки",6
"КОРДОН","Лінія між державами",6
"КОРДОН","Лінія, що розділяє території двох держав",6
"КОРДОН","Лінія, що розділяє території держав",6
"КОРИЦЯ","Прянність із кори",6
"КОРОЛЬ","Спадковий монарх європейської держави",6
"КОРОНА","Головний убір, через який починалися війни",6
"КОРОНА","Головний убір монарха як символ влади",6
"КОРСАР","Пірат із королівською ліцензією",6
"КОРСАР","Морський розбійник на службі держави",6
"КОРЧИК","Невелика річка Житомирщини",6
"КОСМОС","Простір, де не чути крику",6
"КОСТЮМ","Офіційний комплект одягу з піджака й штанів",6
"КОСУЛЯ","Мініатюрна дика коза лісів",6
"КОФЕЇН","Легальний ранковий допінг",6
"КРАЇНА","Територія з власним урядом і кордонами",6
"КРАТЕР","Вирва вулкана чи метеорита",6
"КРЕДИТ","Чужі гроші, що стають твоїм болем",6
"КСЕРКС","Перський цар, що воював при Фермопілах",6
"КУЛІСИ","Місце, звідки актори з'являються",6
"КУНТУШ","Верхній розпашний одяг знаті й старшини",6
"КУРГАН","Степова могила, старша за письмо",6
"КУРГАН","Стародавній насипний могильний горб",6
"КУРГАН","Стародавній насипний могильний горб",6
"КУРОРТ","Місце, де відпочивають за гроші",6
"КУРСОР","Стрілка, слухняна миші",6
"КУРТКА","Верхній короткий одяг",6
"ЛАВИНА","Сніг, що зірвався з гори",6
"ЛЕГІОН","Військове формування українських січових стрільців",6
"ЛЕГІОН","Основна бойова одиниця римської армії",6
"ЛЕЛЕКА","Птах, що за легендою приносить дітей",6
"ЛИПЕНЬ","Середина літа",6
"ЛИСИЦЯ","Хитрий рудий лісовий хижак",6
"ЛІТЕРА","Знак письма, буква",6
"ЛІХТАР","Вуличний нічний черговий",6
"ЛОГІКА","Наука, з якою важко сперечатися",6
"ЛОЗОВА","Залізничний вузол на Харківщині",6
"ЛОСОСЬ","Риба, що пливе проти течії на нерест",6
"ЛЮДИНА","Розумна істота, homo sapiens",6
"ЛЯЛЬКА","Дитяча іграшка у вигляді людини",6
"МАГНІТ","Залізний спокусник",6
"МАЗЕПА","Гетьман, що уклав союз зі шведським королем",6
"МАЙДАН","Центральна площа Києва, символ протестів",6
"МАЛИНА","Червона ягода на колючому кущі",6
"МАТРАЦ","М'яка основа сну",6
"МАУГЛІ","Хлопчик, вихований вовками",6
"МЕДАЛЬ","Нагорода за спортивне досягнення",6
"МЕДУЗА","Желе, що плаває і жалить",6
"МІКАДО","Титул японського імператора",6
"МІКЕНИ","Давньогрецька цивілізація бронзової доби",6
"МІСЯЦЬ","Природний супутник Землі",6
"МОЛОДА","Прикметник до Січі, заснованої за Дунаєм пізніше",6
"МОЛОДЬ","Юні люди суспільства",6
"МОЛОКО","Білий напій від корови",6
"МОНЕТА","Металевий грошовий знак",6
"МОНЕТА","Металевий грошовий знак",6
"МОНЕТА","Металевий грошовий знак",6
"МОНТАЖ","Склеювання фільму з кадрів",6
"МОРКВА","Оранжевий коренеплід",6
"МОСКВА","Місто, звідки Наполеон почав відступ 1812 року",6
"МУЗИКА","Мистецтво звуків, ритму й мелодії",6
"МУРАХА","Дрібна працьовита комаха-будівельник",6
"НАРАДА","Зустріч, що могла бути листом",6
"НАРКОЗ","Сон на операційному столі",6
"НАРЦИС","Квітка, названа іменем самозакоханого",6
"НАЦИЗМ","Ідеологія німецького режиму 1930-40-х років",6
"НЕДІЛЯ","Останній день тижня",6
"НЕЖИТЬ","Хвороба, що тече з носа",6
"НЕКТАР","Напій богів і бджіл",6
"НЕСТОР","Чернець-літописець, автор Повісті временних літ",6
"НІГОТЬ","Твердий покрив на кінчику пальця",6
"НІКЕЛЬ","Метал з п'ятицентовика",6
"НІНДЗЯ","Невидимий воїн ночі",6
"НОКАУТ","Аргумент, після якого рахують до десяти",6
"НЬЮТОН","Учений, що сформулював закони руху й тяжіння",6
"ОБЕРІГ","Річ, що за повір'ям захищає від лиха",6
"ОБЛОГА","Найдовший спосіб узяти місто",6
"ОБЛОГА","Тривале військове оточення міста чи фортеці",6
"ОБУХІВ","Місто на Київщині над Дніпром",6
"ОГІРОК","Зелений овоч для салату й соління",6
"ОПІЛЛЯ","Лісостеповий край на Прикарпатті",6
"ОРАКУЛ","Дельфійський прогнозист",6
"ОРАКУЛ","Місце чи особа, що провіщає волю богів",6
"ОРБІТА","Замкнене коло небесного тіла",6
"ОСМАНИ","Турецька династія, що правила великою імперією",6
"ОСТРІВ","Суходіл, оточений водою з усіх боків",6
"ОСТРІВ","Суходіл, оточений водою з усіх боків",6
"ОТЕЛЛО","Мавр, що задушив від ревнощів",6
"ОЦІНКА","Бал за знання учня",6
"ОЧАКІВ","Портове місто на Миколаївщині, засноване як фортеця",6
"ОЧЕРЕТ","Трава, що шумить над ставом",6
"ПАВІАН","Мавпа з собачою мордою",6
"ПАЛЕЦЬ","Рухома частина кисті чи стопи",6
"ПАЛЬТО","Тепла верхня довга одежина",6
"ПАПУГА","Птах, що повторює за вами",6
"ПАРОЛЬ","Слово, яке вічно забувають",6
"ПАСІКА","Бджолина ферма",6
"ПЕЙЗАЖ","Природа в рамі",6
"ПЕРЕЦЬ","Гострий або солодкий овоч-стручок",6
"ПЕРИКЛ","Афінський державний діяч золотого віку демократії",6
"ПЕРНАЧ","Символ влади козацького полковника",6
"ПЕРСІЯ","Давня імперія, суперниця грецьких полісів",6
"ПЕЧЕРА","Кам'яний дім первісної людини",6
"ПЕЧЕРА","Порожнина в горі чи скелі",6
"ПІВНІЧ","Сторона світу, протилежна півдню",6
"ПІДВАЛ","Приміщення під будинком, нижче землі",6
"ПЛАТОН","Учень Сократа, засновник Академії",6
"ПЛЕБЕЙ","Простолюдин у Стародавньому Римі",6
"ПЛІТКА","Новина, що росте з кожним переказом",6
"ПЛУТОН","Планета, яку розжалували",6
"ПОЛЬКА","Швидкий танець або мешканка Варшави",6
"ПОЛЬЩА","Сусідня держава, що довго володіла Правобережжям",6
"ПОМПЕЙ","Суперник Цезаря за владу в Римі",6
"ПОРЦІЯ","Їжа на одного",6
"ПРАВДА","Найдавніший писаний збірник законів Русі, за назвою",6
"ПРАПОР","Полотнище державних кольорів",6
"ПРАПОР","Синьо-жовте полотнище, державний символ",6
"ПРАПОР","Полотнище як символ держави чи руху",6
"ПРЕМІЯ","Приємний додаток до зарплати",6
"ПРЕРІЯ","Американський степ ковбоїв",6
"ПРЕТОР","Високий судовий сановник Стародавнього Риму",6
"ПРИВАЛ","Законна пауза в поході",6
"ПРИТЧА","Короткий повчальний переказ",6
"ПРИЧАЛ","Місце швартування",6
"ПРІРВА","Глибина, в яку краще не заглядати",6
"ПРОЛОГ","Слово перед усіма словами",6
"РАВЛИК","Молюск, що нікуди не поспішає",6
"РАКЕТА","Літальний апарат для космічних запусків",6
"РЕГАТА","Перегони під вітрилами",6
"РЕЄСТР","Список козаків, узятих на державну службу",6
"РЕЗЮМЕ","Життя на одній сторінці",6
"РЕЙГАН","Американський президент, актор до політики",6
"РЕКОРД","Результат, що чекає, коли його поб'ють",6
"РЕФЕРІ","Суддя на рингу",6
"РЕЦЕПТ","Інструкція до страви чи ліків",6
"РИЧАРД","Англійський король на прізвисько Левове Серце",6
"РОЗСІЛ","Рідина з-під огірків, рятівна вранці",6
"РЮКЗАК","Шафа на спині туриста",6
"САВАНА","Африканський степ із баобабами",6
"САКУРА","Вишня, заради якої їдуть до Японії",6
"САМАРА","Ліва притока Дніпра на Дніпропетровщині",6
"САМБІР","Давнє місто на Львівщині",6
"САТУРН","Планета в каблучках",6
"СВІДОК","Той, хто бачив і мусить розказати",6
"СВІЧКА","Вогник на восковій ніжці",6
"СЕКРЕТ","Те, що знають двоє — знає свиня",6
"СЕЛИЩЕ","Населений пункт, менший за місто",6
"СЕРЕДА","День тижня посеред робочих днів",6
"СЕСТРА","Дочка тих самих батьків",6
"СИГНАЛ","Те, чого нема в тунелі",6
"СИНИЦЯ","Птаха, яку тримають у жмені",6
"СИНЮХА","Права притока Південного Бугу",6
"СІЧЕНЬ","Перший місяць року",6
"СКАНЕР","Пристрій, що оцифровує папір",6
"СЛИМАК","Равлик, що загубив хатку",6
"СОКИРА","Інструмент для рубання дров",6
"СОКРАТ","Філософ, що вчив через запитання і не лишив творів",6
"СОЛДАТ","Військовослужбовець",6
"СОРОКА","Птаха-клептоманка",6
"СПАРТА","Місто трьохсот воїнів царя Леоніда",6
"СПАРТА","Поліс войовничих воїнів Стародавньої Греції",6
"СПІВАК","Виконавець пісень",6
"СПРИНТ","Біг на всі гроші за десять секунд",6
"СТАЛІН","Радянський диктатор, наступник Леніна",6
"СТАТУЯ","Людина з мармуру",6
"СТОЛЯР","Майстер, що виготовляє меблі з дерева",6
"СТРАУС","Птах, що ховає голову — за міфом — у пісок",6
"СТРУНА","Те, що натягують і на гітарі, і в нервах",6
"СТУДІЯ","Кімната, де народжуються передачі",6
"СУБОТА","Передостанній день тижня",6
"СУЛТАН","Східний володар із гаремом",6
"СУЛТАН","Титул правителя Османської імперії",6
"СУФЛЕР","Підказувач із будки",6
"СФІНКС","Кам'яний загадувач загадок",6
"СФІНКС","Кам'яна статуя з тілом лева і головою людини",6
"СХИЗМА","Розкол церкви на католицьку й православну гілки",6
"СЬОГУН","Військовий правитель середньовічної Японії",6
"ТАВРІЯ","Історична назва степового Криму й Причорномор'я",6
"ТАЙФУН","Ураган Тихого океану",6
"ТАЛАНТ","Те, що не проп'єш, як запевняє прислів'я",6
"ТАНЕЦЬ","Ритмічні рухи під музику",6
"ТАРГАН","Найживучіший квартирант",6
"ТАТАМІ","Килим дзюдоїста",6
"ТАТАРИ","Кочовий народ, що здійснював набіги на Русь",6
"ТЕОРІЯ","Практика, що ще не відбулася",6
"ТЕТЧЕР","Британська прем'єрка на прізвисько залізна леді",6
"ТОПОЛЯ","Струнке дерево з поеми Шевченка",6
"ТРЕНЕР","Той, хто готує спортсменів",6
"ТРИБУН","Захисник прав простого народу в Римі",6
"ТРИЗУБ","Державний герб України",6
"ТРІУМФ","Перемога з парадом",6
"ТРІУМФ","Урочистий в'їзд переможного полководця в Рим",6
"ТРОФЕЙ","Здобич переможця",6
"ТУРНІР","Змагання, де лицарі ламали списи",6
"ТЮДОРИ","Англійська династія, до якої належала Єлизавета Перша",6
"ТЮЛЕНЬ","Ласт на пляжі — і символ лінощів",6
"ФАРАОН","Роботодавець будівників пірамід",6
"ФАРАОН","Титул правителя Стародавнього Єгипту",6
"ФАСТІВ","Залізничний вузол на Київщині",6
